Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"2 Kenmare Parade, Phibsborough, Dublin 7, D07RC83","€295,000",2 Bed,1 Bath,Terrace,E2,D07 RC83,€315,Sherry FitzGerald Phibsborough,Ronan Feeney,"Sold, €268,000, Mon Sep 09 2024; Unlisted, €295,000, Fri Jul 19 2024; Relisted, €295,000, Wed May 22 2024; Unlisted, €295,000, Fri May 03 2024; Created, €295,000, Fri Apr 19 2024",https://mynest.ie/listing/126080/Dublin/2-kenmare-parade-phibsborough-dublin-7-d07rc83
"17 Shalimar, D22ER89, Clondalkin, Dublin 22","€200,000",1 Bed,1 Bath,Apartment,C3,D22 ER89,€90,Ray Cooke Auctioneers Clondalkin,Southside Sales,"Sold, €238,000, Mon Sep 09 2024; Unlisted, €200,000, Wed Dec 06 2023; Created, €200,000, Thu Nov 02 2023",https://mynest.ie/listing/103508/Dublin/17-shalimar-d22er89-clondalkin-dublin-22
"Apartment 12, The Willows, Monkstown, Co. Dublin, A94DW62","€310,000",1 Bed,1 Bath,Apartment,E2,A94 DW62,€315,Peter Wyse,Peter Wyse,"Sold, €352,500, Mon Sep 09 2024; Sale Agreed, €310,000, Wed Apr 10 2024; Relisted, €310,000, Wed Apr 03 2024; Unlisted, €310,000, Mon Feb 19 2024; Price Drop, €310,000, Thu Feb 01 2024; Relisted, €325,000, Fri Jan 05 2024; Price Rise, €325,000, Fri Jan 05 2024; Sale Agreed, €310,000, Thu Jun 15 2023; Price Drop, €310,000, Mon Jun 12 2023; Created, €325,000, Fri May 12 2023",
"11 Wheatfield Road, Palmerstown, Palmerstown, Dublin 20, D20W718","€390,000",3 Bed,1 Bath,Terrace,C2,D20 W718,€405,Berkeley & Associates,Berkeley & Associates,"Sold, €420,000, Mon Sep 09 2024; Sale Agreed, €390,000, Mon Apr 29 2024; Created, €390,000, Tue Mar 12 2024",https://mynest.ie/listing/119639/Dublin/11-wheatfield-road-palmerstown-palmerstown-dublin-20-d20w718
"11 Corrig House, Corrig Avenue, Dun Laoghaire, Co. Dublin, A96DX29","€265,000",1 Bed,1 Bath,Apartment,D2,A96 DX29,€315,Downey Property,Robert Downey,"Sold, €293,000, Mon Sep 09 2024; Sale Agreed, €265,000, Mon Jul 01 2024; Created, €265,000, Wed Jun 05 2024",https://mynest.ie/listing/134248/Dublin/11-corrig-house-corrig-avenue-dun-laoghaire-co-dublin-a96dx29
"1 The Paddocks, Carlton Court, Swords, Co. Dublin, K67H971","€295,000",2 Bed,2 Bath,Townhouse,C3,K67 H971,€315,Brant Higgins Estate Agents,Sue Brant PSR Licence No: 004160-001611,"Sold, €385,000, Mon Sep 09 2024; Sale Agreed, €295,000, Tue May 28 2024; Created, €295,000, Thu May 09 2024",https://mynest.ie/listing/129370/Dublin/1-the-paddocks-carlton-court-swords-co-dublin-k67h971
"Fern Mews, Cullenwood Place, Dublin 6, D06RP40","€545,000",1 Bed,1 Bath,Bungalow,A3,D06 RP40,€585,Sherry FitzGerald Ranelagh,Lesley Ann Devins,"Sold, €600,000, Fri Sep 06 2024; Sale Agreed, €545,000, Fri Apr 12 2024; Created, €545,000, Mon Mar 04 2024",https://mynest.ie/listing/118829/Dublin/fern-mews-cullenwood-place-dublin-6-d06rp40
"Birnam Wood Hillcrest Road Sandyford Dublin 18, Sandyford, Dublin 18, D18K7H1","€895,000",5 Bed,4 Bath,Bungalow,G,D18 K7H1,€945,Lisney Sotheby's International Realty (Blackrock),Ann-Marie McCoy,"Sold, €870,000, Fri Sep 06 2024; Sale Agreed, €895,000, Tue Jul 02 2024; Created, €895,000, Tue Apr 09 2024",https://mynest.ie/listing/124115/Dublin/birnam-wood-hillcrest-road-sandyford-dublin-18-sandyford-dublin-18-d18k7h1
"Ballealy Lane, Lusk, Co. Dublin","€250,000",2 Bed,1 Bath,Detached,G,K45 C593,€225,DNG McKenna Healy,Margaret Healy,"Sold, €255,000, Fri Sep 06 2024; Unlisted, €250,000, Tue Feb 07 2023; Created, €250,000, Wed Feb 01 2023",https://mynest.ie/listing/56683/Dublin/ballealy-lane-lusk-co-dublin
"Apartment 9, Cloncurry House, North Wall, Dublin 1, D01XC99","€405,000",2 Bed,2 Bath,Apartment,B3,D01 XC99,€405,HWP Residential and Commercial Property,Daniel Kelly (Residential Sales),"Sold, €450,000, Fri Sep 06 2024; Unlisted, €405,000, Wed Jul 31 2024; Relisted, €405,000, Wed Apr 17 2024; Sale Agreed, €405,000, Mon Apr 15 2024; Relisted, €405,000, Wed Mar 20 2024; Unlisted, €405,000, Mon Feb 19 2024; Created, €405,000, Fri Feb 09 2024",https://mynest.ie/listing/115418/Dublin/apartment-9-cloncurry-house-north-wall-dublin-1-d01xc99
"Apartment 1, Block C, Brabazon Hall, Dublin 8, D08AX26","€295,000",1 Bed,1 Bath,Apartment,E1,D08 AX26,€315,Mullery O'Gara Estate Agents,Oliver Travers,"Sold, €373,000, Fri Sep 06 2024; Sale Agreed, €295,000, Wed Jul 31 2024; Created, €295,000, Mon Jul 08 2024",https://mynest.ie/listing/139943/Dublin/apartment-1-block-c-brabazon-hall-dublin-8-d08ax26
"Apartment 90, Hook Head, Custom House Harbour Apartments, IFSC, Dublin 1, D01NR23","€280,000",1 Bed,1 Bath,Apartment,SI_666,D01 NR23,€315,Newcombe Estates,Dermot Smyth 002173-006276,"Sold, €300,000, Fri Sep 06 2024; Sale Agreed, €280,000, Mon Apr 22 2024; Created, €280,000, Fri Mar 08 2024",https://mynest.ie/listing/119411/Dublin/apartment-90-hook-head-custom-house-harbour-apartments-ifsc-dublin-1-d01nr23
"8 Laurleen, Leopardstown, Dublin 18, A94D284","€850,000",5 Bed,3 Bath,Detached,C2,A94 D284,€855,Gillespie Lowe,John Lowe,"Sold, €850,000, Fri Sep 06 2024; Sale Agreed, €850,000, Sat Dec 09 2023; Created, €850,000, Wed Oct 25 2023",https://mynest.ie/listing/102157/Dublin/8-laurleen-leopardstown-dublin-18-a94d284
"71 Goatstown Road, Goatstown, Dublin 14, D14H329","€1,595,000",4 Bed,3 Bath,Detached,C3,D14 H329,"€2,502",Lynam Auctioneers & Estate Agents,Siobhan Lynam,"Sold, €1,625,000, Fri Sep 06 2024; Sale Agreed, €1,595,000, Thu May 09 2024; Created, €1,595,000, Tue Mar 26 2024",https://mynest.ie/listing/122137/Dublin/71-goatstown-road-goatstown-dublin-14-d14h329
"70 Bunbury Gate Crescent, Swords, Co. Dublin","€440,000",3 Bed,3 Bath,Semi-D,C1,K67 V261,€495,Morton & Flanagan Ltd.,Adam Gavin,"Sold, €485,000, Fri Sep 06 2024; Unlisted, €440,000, Mon Jan 08 2024; Created, €440,000, Fri Sep 22 2023",https://mynest.ie/listing/97192/Dublin/70-bunbury-gate-crescent-swords-co-dublin
"70 Bunbury Gate Crescent, Swords, Co. Dublin, K67V261","€450,000",3 Bed,3 Bath,Semi-D,C1,K67 V261,€495,Morton & Flanagan Ltd.,Adam Gavin,"Sold, €485,000, Fri Sep 06 2024; Sale Agreed, €450,000, Tue Jun 04 2024; Created, €450,000, Thu May 09 2024",https://mynest.ie/listing/129393/Dublin/70-bunbury-gate-crescent-swords-co-dublin-k67v261
